607.07718,1.144e-29,3,6,1265,1175
607.09141,1.13e-30,3,6,1265,1175
607.132293,1.103e-29,3,6,1265,1175
607.148369,8.097e-25,3,6,1265,1175
607.167855,8.162e-28,3,6,1265,1175
607.169618,4.082e-27,4,6,1265,1175
607.189471,1.791e-29,3,6,1265,1175
607.191734,4.125e-30,3,6,1265,1175
607.197923,2.776e-30,3,6,1265,1175
607.219327,2.682e-30,3,6,1265,1175
607.224681,4.666e-30,3,6,1265,1175
607.239824,1.373e-30,3,6,1265,1175
607.277942,1.004e-26,3,6,1265,1175
607.288008,9.304e-24,4,7,1265,1175
607.294492,1.327e-29,3,6,1265,1175
607.301716,4.828e-29,3,6,1265,1175
607.309323,8.523e-29,3,6,1265,1175
607.31444,5.606e-27,4,6,1265,1175
607.322741,2.585e-26,3,6,1265,1175
607.33221,1.99e-29,3,6,1265,1175
607.337593,1.125e-30,3,6,1265,1175
607.340691,1.186e-23,4,7,1265,1175
607.350384,3.455e-29,3,7,1265,1175
607.352618,4.071e-23,4,7,1265,1175
607.357113,1.525e-30,3,6,1265,1175
607.368707,1.843e-29,3,6,1265,1175
607.396472,2.965e-30,3,6,1265,1175
607.411403,5.095e-29,3,6,1265,1175
607.451702,7.567e-27,4,6,1265,1175
607.455256,1.99e-29,3,6,1265,1175
607.478515,1.829e-29,3,6,1265,1175
607.483557,6.692e-29,3,6,1265,1175
607.498284,2.086e-25,3,6,1265,1175
607.522421,8.188e-30,3,6,1265,1175
607.548974,1.894e-26,4,7,1265,1175
607.555667,2.561e-27,4,7,1265,1175
607.577365,3.405e-29,3,6,1265,1175
607.581573,1.003e-26,4,6,1265,1175
607.617078,5.263e-30,3,6,1265,1175
607.639168,4.78e-30,3,6,1265,1175
607.639603,2.809e-29,3,6,1265,1175
607.653342,2.862e-27,3,6,1265,1175
607.656472,4.393e-27,3,6,1265,1175
607.6745,2.046e-29,3,6,1265,1175
607.67498,1.241e-28,4,7,1265,1175
607.690658,9.862e-30,3,6,1265,1175
607.693832,2.021e-29,3,6,1265,1175
607.695688,3.896e-30,3,6,1265,1175
607.704217,1.307e-26,4,6,1265,1175
607.718811,3.735e-27,3,6,1265,1175
607.748335,2.895e-27,3,6,1265,1175
607.771017,1.524e-29,3,6,1265,1175
607.785081,1.018e-26,3,6,1265,1175
607.795454,4.21e-24,4,7,1265,1175
607.81276,5.734e-29,3,6,1265,1175
607.819791,1.673e-26,4,6,1265,1175
607.827028,5.142e-28,3,7,1265,1175
607.828168,7.558e-29,4,7,1265,1175
607.833018,1.144e-27,4,6,1265,1175
607.847047,4.698e-27,3,6,1265,1175
607.847897,2.657e-21,3,7,1265,1175
607.854278,5.645e-30,3,6,1265,1175
607.876214,2.404e-30,3,6,1265,1175
607.892667,5.11e-28,3,6,1265,1175
607.917277,7.416e-25,3,6,1265,1175
607.927616,1.518e-29,3,6,1265,1175
607.928443,2.101e-26,4,6,1265,1175
607.938446,1.666e-30,3,6,1265,1175
607.941002,1.049e-30,3,6,1175,1175
607.956777,1.531e-25,4,7,1265,1175
607.958205,4.179e-27,4,6,1265,1175
607.975206,2.123e-25,3,6,1265,1175
608.020618,4.487e-25,4,6,1265,1175
